timestamp px py pz qx qy qz qw
1532199510.970662594 -3.473389707 4.396526357 9.133514098 -0.016593941 0.996952836 -0.074507319 -0.016073073
1532199511.068329811 -3.476668290 4.397473980 9.123643527 -0.017152062 0.996641979 -0.078020390 -0.017983068
1532199511.267674685 -3.485540077 4.400757324 9.093063328 -0.021906402 0.996032369 -0.083822084 -0.020334417
1532199511.664441824 -3.508254964 4.408102256 9.038593239 -0.031504583 0.994847874 -0.090308662 -0.033608263
1532199511.764147043 -3.513889232 4.409368940 9.026339594 -0.033228602 0.994398233 -0.092865159 -0.038001003
1532199512.112157345 -3.533730297 4.404835546 8.965917949 -0.024209134 0.992858700 -0.103352316 -0.054440969
1532199512.211883783 -3.532117543 4.402226436 8.957771357 -0.021683646 0.992664481 -0.103677970 -0.058291739
1532199512.509022236 -3.517146909 4.381833735 8.944446581 -0.023338706 0.992533017 -0.105802148 -0.056030526
1532199512.559899807 -3.515381968 4.377636207 8.940221024 -0.025222913 0.992407390 -0.107164511 -0.054837428
1532199512.708536863 -3.511625376 4.363821666 8.917225806 -0.030227997 0.991916326 -0.113042674 -0.049087923
1532199512.808250189 -3.510565477 4.353780678 8.906949534 -0.031967749 0.991428597 -0.117839476 -0.046489341
1532199512.956835270 -3.504284745 4.338542861 8.889593441 -0.035173907 0.990538496 -0.125875406 -0.041852919
1532199513.056577682 -3.497163401 4.326779188 8.873862084 -0.037015291 0.990158852 -0.130151360 -0.035720302
1532199513.353764534 -3.494414107 4.296158876 8.840925812 -0.041514128 0.989365274 -0.137962963 -0.019978815
1532199513.652986050 -3.498528435 4.264564506 8.806557336 -0.036295795 0.989076303 -0.141872995 -0.016814709
1532199513.852570295 -3.492228701 4.237730578 8.769083714 -0.028209035 0.989298168 -0.142639684 -0.012136970
1532199514.050101280 -3.493434799 4.216327581 8.726849341 -0.025359089 0.990079342 -0.137941648 -0.008480240
1532199514.249616385 -3.499543037 4.196499932 8.681164300 -0.022334964 0.990754207 -0.133440284 -0.010046944
1532199514.697438955 -3.517705428 4.166748466 8.591321034 -0.032769737 0.989866162 -0.135002024 -0.029420735
1532199514.945705414 -3.531829050 4.158568060 8.546370677 -0.034978040 0.988401503 -0.139099732 -0.049902614
1532199515.143090487 -3.535056243 4.165436858 8.515210799 -0.043444384 0.987611499 -0.136703742 -0.063625462
1532199515.193919420 -3.535313649 4.168472426 8.507711500 -0.046907593 0.987609706 -0.134878527 -0.065073266
1532199515.490853310 -3.527685098 4.178522000 8.461451594 -0.052557495 0.989328215 -0.122838958 -0.058120416
1532199515.541696072 -3.524925061 4.180113205 8.453792289 -0.050209451 0.990035013 -0.119438992 -0.055172567
1532199515.739004850 -3.514869392 4.188439268 8.412316306 -0.044022946 0.992818110 -0.101017835 -0.046578717
1532199515.889595509 -3.505307054 4.187341159 8.383445747 -0.046271610 0.994361863 -0.086271306 -0.040751508
1532199516.335145950 -3.486244468 4.174614093 8.323138547 -0.074549060 0.993609088 -0.081869831 -0.021925962
1532199516.931387424 -3.501596292 4.170574608 8.274978069 -0.066076109 0.993994186 -0.081425415 -0.031295495
1532199517.279515266 -3.500691387 4.167345949 8.255706166 -0.070293926 0.992842057 -0.081711893 -0.051444934
1532199517.578471899 -3.481863085 4.159148616 8.224502197 -0.062204113 0.993938509 -0.082111269 -0.038400879
1532199517.627318382 -3.480886620 4.156982821 8.221107294 -0.060390315 0.994023474 -0.083123977 -0.036888302
1532199518.272392511 -3.449999983 4.127126676 8.148269014 -0.068648704 0.991962421 -0.105281482 -0.014619171
1532199518.571478128 -3.430034058 4.114077165 8.075803272 -0.073469851 0.990526942 -0.116002255 -0.001426683
1532199518.770884275 -3.422561442 4.110181097 8.036848035 -0.082125850 0.989987187 -0.114580960 0.007205444
1532199519.316179514 -3.412007341 4.095274724 7.888962509 -0.076423211 0.990439908 -0.114821675 -0.002065178
1532199519.712952852 -3.420083471 4.085457633 7.786671527 -0.050482280 0.993280737 -0.099360595 -0.031183162
1532199519.763852119 -3.420179188 4.084439989 7.770772117 -0.047821743 0.993628454 -0.096024097 -0.034568034
1532199520.211534500 -3.423240343 4.065135125 7.690488745 -0.037051064 0.995217280 -0.066617853 -0.061088836
1532199520.608318090 -3.420270480 4.035806472 7.673098569 -0.060388400 0.992050515 -0.079239272 -0.076877530
1532199521.005168200 -3.407400573 4.000673693 7.604990407 -0.078082607 0.988570743 -0.092006202 -0.090365104
1532199521.552497864 -3.383562041 3.945518816 7.509312351 -0.050455877 0.988780389 -0.100036856 -0.098793596
1532199522.049038887 -3.354081678 3.889878917 7.425155926 -0.027768148 0.990607605 -0.101316102 -0.087524570
1532199522.694148064 -3.325473821 3.820901901 7.318043617 -0.004617158 0.991759744 -0.105790048 -0.072109341
1532199523.290534735 -3.313537369 3.750399745 7.206204313 -0.002401434 0.992037855 -0.108863047 -0.063276893
1532199523.838030338 -3.341535623 3.710220362 7.143542168 0.000418942 0.991121212 -0.114084248 -0.068288734
1532199524.234936953 -3.375803035 3.688155769 7.089338110 0.001281380 0.990961689 -0.107022378 -0.080867173
1532199525.079436064 -3.419568498 3.644059882 6.953207998 0.009421525 0.987528013 -0.103721122 -0.118074497
1532199525.774931192 -3.456630132 3.601977876 6.848410567 -0.013795940 0.986760863 -0.097997332 -0.128488107
1532199526.122433186 -3.478125140 3.571004446 6.797044636 0.007851800 0.985022364 -0.104422107 -0.136986549
1532199527.165965557 -3.539016649 3.523227837 6.653361811 0.023900346 0.973408594 -0.104908733 -0.202234123
1532199527.463074446 -3.541101337 3.511845365 6.602202184 0.025109654 0.975608887 -0.103675306 -0.191854726
1532199528.059326172 -3.552924796 3.493916514 6.529627049 0.015115556 0.976402338 -0.098831215 -0.191422008
1532199528.704629660 -3.573732045 3.466330117 6.458415484 0.017539253 0.978471641 -0.098112316 -0.180719658
1532199529.103586435 -3.589405289 3.449844691 6.411917517 0.010785831 0.979707507 -0.097617169 -0.174721938
1532199529.848389626 -3.650488181 3.432651997 6.347506155 0.001406704 0.975949564 -0.099995040 -0.193704571
1532199531.438006401 -3.685556413 3.427888076 6.316431234 -0.009847880 0.971433446 -0.100323430 -0.214837821
1532199532.382365465 -3.661036850 3.377513994 6.281197290 -0.000250826 0.976545486 -0.118423610 -0.179818520
1532199533.426498652 -3.639416622 3.372960986 6.246054407 -0.044429522 0.982215158 -0.079873923 -0.164010846
1532199534.419845581 -3.647710904 3.360751897 6.248336968 -0.060517783 0.975977460 -0.095319139 -0.186332651
1532199536.357772112 -3.722118082 3.180162015 6.136471707 -0.054570558 0.981442655 -0.091866295 -0.159226105
1532199537.350590229 -3.823462405 3.164252240 6.058436617 -0.044949036 0.981137312 -0.090162739 -0.164984364
1532199538.245785236 -3.897014779 3.155378091 5.988188149 -0.060542091 0.983008304 -0.073914552 -0.156735345
1532199539.387077093 -3.980592043 3.085484393 5.913236773 -0.061639053 0.982057194 -0.109515998 -0.140607753
1532199540.281532049 -4.050138470 3.034380097 5.794484769 -0.040615031 0.983106675 -0.111311653 -0.139504124
1532199541.125692129 -4.067624903 2.988791627 5.655529926 -0.038640967 0.987545866 -0.097623746 -0.117173558
1532199542.267191172 -4.088317289 2.923560703 5.497158936 -0.023106420 0.989508584 -0.107640928 -0.093553654
1532199543.310735226 -4.113858701 2.930792649 5.375517485 -0.051396932 0.988733096 -0.109401422 -0.088298064
1532199544.205969810 -4.131033832 2.898848136 5.260520187 -0.047558805 0.990234363 -0.098577945 -0.086350764
1532199544.802096367 -4.131042176 2.867241304 5.182767558 -0.055423382 0.989604188 -0.101893375 -0.085026698
1532199545.992279291 -4.131319401 2.787540049 5.050458864 -0.050194689 0.992180663 -0.099929584 -0.055426551
1532199546.588458538 -4.156721239 2.750382005 4.968224036 -0.058837415 0.990060694 -0.100319496 -0.079082102
1532199547.334665060 -4.186836220 2.699864157 4.871994154 -0.056611245 0.990876389 -0.087340221 -0.085620290
1532199548.723807573 -4.218152978 2.553085268 4.716520773 -0.062360947 0.986820521 -0.114679176 -0.095629801
1532199549.468284369 -4.238849035 2.492407353 4.618570622 -0.076113162 0.984148216 -0.121379938 -0.104527439
1532199549.667875051 -4.242742882 2.478592554 4.592917204 -0.077095255 0.983981943 -0.120879954 -0.105942885
1532199550.463909864 -4.281287569 2.425853896 4.498367476 -0.076920535 0.978807824 -0.124945522 -0.142853390
1532199551.160036564 -4.297350853 2.358140204 4.428039752 -0.072822985 0.981729972 -0.117755636 -0.130524656
1532199551.257744789 -4.298411646 2.346648536 4.416781997 -0.073690843 0.981293259 -0.119568717 -0.131668227
1532199551.705502987 -4.320676110 2.302342605 4.376457945 -0.077839180 0.976617639 -0.124784584 -0.156805153
1532199552.698706627 -4.340064405 2.258543053 4.307690355 -0.034767058 0.982242671 -0.104631686 -0.151798544
1532199554.139516592 -4.383703968 2.211342748 4.189836038 -0.009230216 0.980133193 -0.093998797 -0.174407434
1532199554.786690950 -4.395200865 2.161765959 4.143431899 -0.012915175 0.976118076 -0.122270189 -0.179099693
1532199555.482573271 -4.416655058 2.102753723 4.080150180 -0.042023410 0.977349702 -0.117452170 -0.170957834
1532199556.078933477 -4.426378544 2.047411781 4.043962982 -0.046712628 0.974731464 -0.138103088 -0.169245505
1532199557.468881369 -4.455575413 1.980869136 3.937841588 -0.060793911 0.974159651 -0.098832533 -0.193776170
1532199558.710687876 -4.503150624 1.918808361 3.873476411 -0.018409218 0.976521600 -0.097649153 -0.191131655
1532199558.961023331 -4.523854045 1.905921582 3.859898864 -0.021540671 0.972997693 -0.103265762 -0.205298982
1532199560.053848982 -4.596231993 1.862617515 3.774411890 -0.005552345 0.974683959 -0.086904337 -0.205931999
1532199560.650106668 -4.618294942 1.841133759 3.728927635 -0.004485964 0.978810995 -0.083543746 -0.186893969
1532199561.246500254 -4.640598101 1.824506999 3.690876425 -0.013330168 0.981858859 -0.085350157 -0.168792293
1532199562.735832691 -4.689254201 1.783189031 3.613502964 0.009174591 0.985272738 -0.087781604 -0.146450838
1532199562.784686565 -4.691168690 1.782336173 3.609087931 0.010033780 0.985147069 -0.087207125 -0.147578770
1532199563.729049683 -4.711395675 1.749180516 3.538759974 0.009397591 0.988948116 -0.073533897 -0.128398110
1532199564.724150658 -4.713547453 1.699318205 3.488697042 0.019662369 0.992424722 -0.069353146 -0.099482182
1532199565.418167114 -4.692790376 1.683104859 3.456820963 0.030802879 0.996524432 -0.058224980 -0.050991089
1532199566.114143610 -4.679520527 1.694409305 3.414634935 -0.014449987 0.999860033 -0.004237364 -0.007290914
1532199566.710640192 -4.666495651 1.683020467 3.364894485 0.002733273 0.999270013 -0.019732666 0.032597425
1532199567.506532192 -4.654285050 1.656937586 3.297580194 0.024717495 0.997976811 -0.012042007 0.057326434
1532199568.400253773 -4.652230533 1.621050345 3.217772906 0.010732240 0.996372069 -0.006028787 0.084209102
1532199569.593222618 -4.679118793 1.588931245 3.159996900 0.051176456 0.995226878 0.002011679 0.083068557
1532199570.040713072 -4.668883311 1.594646837 3.134273888 0.035098440 0.993756627 0.021845673 0.103627374
1532199570.984723330 -4.657860838 1.614470589 3.047734123 0.034924076 0.988590919 0.031184009 0.143163756
1532199571.629992247 -4.655308562 1.608203828 3.000618023 0.035713187 0.987943135 0.030840762 0.147450936
1532199572.574408531 -4.624773179 1.567532053 2.975349179 0.008257576 0.978971367 0.033964960 0.200980736
1532199572.773839712 -4.620627474 1.546869617 2.965278596 0.007309285 0.976460176 0.037299176 0.212322561
1532199573.270461798 -4.615667898 1.495864586 2.929998679 -0.012045418 0.973407670 0.033428759 0.226307169
1532199573.866726398 -4.629497516 1.445869043 2.871735461 -0.056732036 0.969834563 0.035362068 0.234418260
1532199574.759823561 -4.658114536 1.361955000 2.822030559 -0.050243956 0.969548558 0.061835606 0.231576115
1532199575.604204655 -4.629418307 1.297815700 2.768440660 -0.057231406 0.960801284 0.049165248 0.266773758
1532199576.151427507 -4.584260059 1.270905665 2.708378353 -0.058410335 0.939604830 0.036995807 0.335204872
1532199576.348814487 -4.576568064 1.260651230 2.682425987 -0.059080219 0.931340671 0.030699293 0.358010664
1532199577.244307518 -4.576100424 1.219052686 2.561962261 -0.053282998 0.928449730 0.041421453 0.365275627
1532199578.088649035 -4.543084391 1.205399745 2.467911670 -0.048301116 0.910324540 0.046853681 0.408388255
1532199579.628639936 -4.424418927 1.174536604 2.378852692 -0.062291720 0.901801318 0.054640098 0.424132744
1532199580.324325323 -4.326073530 1.152795143 2.345185754 -0.055131905 0.895965448 0.044442672 0.438441830
1532199580.820924044 -4.247584223 1.151836293 2.295130952 -0.027554756 0.887422413 0.040792166 0.458321061
1532199581.366376162 -4.173229001 1.166329420 2.211248027 -0.069598752 0.894835360 0.034286633 0.439602228
1532199581.862914324 -4.091248766 1.170834109 2.147152854 -0.054548565 0.900740389 0.014206715 0.430684774
1532199582.261669636 -4.037868353 1.182303045 2.103926849 -0.067006984 0.902153969 -0.003986581 0.426160049
1532199583.354254007 -3.908406101 1.238897611 1.996098133 -0.068775950 0.901655001 -0.009118541 0.426854753
1532199583.999123096 -3.831056823 1.266318695 1.936974959 -0.061434468 0.900082656 0.010121574 0.431247693
1532199584.546306133 -3.762028375 1.269123799 1.887635167 -0.055110660 0.902538260 0.009597458 0.426960647
1532199585.242014647 -3.681605215 1.262492082 1.821102478 -0.072369975 0.901510078 -0.011010361 0.426521909
1532199586.183655262 -3.568379698 1.244972049 1.740566064 -0.077732653 0.897996648 -0.004614516 0.433056995
1532199586.334196806 -3.550358429 1.243961029 1.731563019 -0.081667342 0.897301702 -0.005247982 0.433765557
1532199587.178142786 -3.441141724 1.213711289 1.648587654 -0.114789577 0.903544472 -0.015698686 0.412533989
1532199587.774573326 -3.361110865 1.182402535 1.581985216 -0.119879984 0.907419182 -0.010761188 0.402620682
1532199588.171609402 -3.303711363 1.162514130 1.551842692 -0.096959239 0.911177098 0.003095237 0.400431793
1532199588.568704367 -3.255406781 1.142522559 1.530921186 -0.089031515 0.911409844 0.001622164 0.401749741
1532199589.165243149 -3.190961824 1.115447542 1.480330171 -0.098141831 0.912126294 -0.007168511 0.397922627
1532199589.761711836 -3.140493499 1.093333332 1.424696262 -0.090433289 0.917439135 0.004181641 0.387440018
1532199590.408896685 -3.063570154 1.073613769 1.370317471 -0.074096118 0.918259301 0.014440960 0.388717225
1532199591.053760767 -3.007156920 1.048155348 1.307025395 -0.066536387 0.922981855 0.013532460 0.378806385
1532199592.046177864 -2.948312010 1.021424515 1.223309986 -0.067765182 0.925536307 0.043928627 0.369946889
1532199592.693270206 -2.895646336 0.984367545 1.164102171 -0.062627721 0.913526647 0.038971793 0.400035039
1532199593.387133598 -2.894087261 0.930379528 1.046967625 -0.062655597 0.934188376 0.000537517 0.351235057
1532199594.182490349 -2.845437295 0.922961573 0.942968730 -0.069195504 0.942222601 -0.024546349 0.326842514
1532199595.523078680 -2.681661238 0.878448439 0.775033702 -0.055463272 0.950809942 -0.036435406 0.302583445
1532199596.367269993 -2.542292622 0.800151900 0.695172048 -0.064505957 0.943282110 -0.059021018 0.320272326
1532199597.311396837 -2.432984269 0.743367218 0.600458054 -0.046389516 0.945012063 -0.058392432 0.318418807
1532199598.206665516 -2.320523685 0.713860808 0.545951603 -0.045750200 0.935255540 -0.048051534 0.347699647
1532199599.099611521 -2.237564094 0.681154150 0.467283224 -0.038238367 0.928063757 -0.041030060 0.368173905
1532199600.192967892 -2.141965563 0.651620935 0.365427330 -0.032243450 0.930389416 -0.033022274 0.363655640
1532199601.037609100 -2.065223589 0.625759080 0.297317918 -0.023553753 0.928407015 -0.045365884 0.368032026
1532199602.280619621 -1.963093127 0.597664742 0.178922594 -0.020878263 0.927999278 -0.044216787 0.369359330
1532199603.125051498 -1.865799754 0.591669502 0.148752966 -0.049348247 0.908312346 -0.059765813 0.411049243
1532199603.818932533 -1.804156295 0.590869915 0.112946762 -0.033546240 0.909107298 -0.030822633 0.414063443
1532199604.862883091 -1.715498081 0.574519585 0.044800961 -0.062074028 0.896752036 -0.028456373 0.437233159
1532199605.707281351 -1.670917474 0.566581576 -0.032663595 -0.067761870 0.900126587 -0.012115327 0.430155407
1532199605.758162975 -1.666424028 0.566655802 -0.037173812 -0.067232042 0.900364863 -0.011370515 0.429760022
1532199606.999081373 -1.554887689 0.561739755 -0.133236982 -0.053409007 0.896577493 0.003503483 0.439640766
1532199607.544230700 -1.513907031 0.554077441 -0.163934425 -0.039185386 0.893632773 -0.003759738 0.447069163
1532199608.538790464 -1.454870484 0.544728815 -0.224953559 -0.037937282 0.892016850 0.001977288 0.450402923
1532199609.234136581 -1.405201775 0.523057300 -0.254338248 -0.040289744 0.885148739 -0.009383649 0.463465634
1532199609.779245377 -1.377900007 0.517638318 -0.274780352 -0.052247664 0.879280679 -0.007128098 0.473376024
1532199610.722915649 -1.327110257 0.520148539 -0.342887237 -0.070551205 0.881118753 0.000407900 0.467602507
1532199611.518128157 -1.267470771 0.507610112 -0.385032675 -0.067515200 0.880364123 0.008718144 0.469387583
1532199612.658318043 -1.195525498 0.517831161 -0.422757223 -0.063754803 0.871771411 0.008410827 0.485673954
1532199613.750870943 -1.155356531 0.548213448 -0.412483014 -0.069637024 0.850312050 0.013043435 0.521488228
1532199614.694914341 -1.103157155 0.564264247 -0.444241884 -0.060769815 0.836184733 0.008090669 0.545010700
1532199614.994034052 -1.088385264 0.570780126 -0.454215338 -0.063383066 0.830997295 0.009159695 0.552577761
1532199615.687933445 -1.042565250 0.608030061 -0.491754655 -0.087009641 0.818666533 0.020993273 0.567251014
1532199616.135555267 -1.004831270 0.620792810 -0.482876477 -0.105571643 0.800464450 0.037025478 0.588846675
1532199616.831427336 -0.938681311 0.617402820 -0.466383517 -0.125093247 0.771026917 0.058493016 0.621649209
1532199617.427615166 -0.882245910 0.640491554 -0.458407815 -0.150947132 0.740668243 0.071873511 0.650737824
1532199617.972999573 -0.824941579 0.627700525 -0.441386875 -0.146979670 0.716500524 0.068505351 0.678476965
1532199618.371891260 -0.790158541 0.635124868 -0.444821359 -0.144817117 0.696364821 0.074009457 0.699018340
1532199618.817548513 -0.732364358 0.617484818 -0.436104768 -0.144930869 0.697140354 0.062684918 0.699328944
1532199620.209409475 -0.594238701 0.701377141 -0.410802433 -0.194275124 0.638441704 0.037335526 0.743811418
1532199621.202284575 -0.431006688 0.672551342 -0.457637501 -0.186656817 0.630085998 0.055157713 0.751736985
1532199622.246140957 -0.311540877 0.653173933 -0.476358992 -0.192750731 0.614022092 0.046516932 0.763976571
1532199622.294959545 -0.309036078 0.658436249 -0.481420087 -0.193231332 0.613961120 0.046202909 0.763923220
1532199623.637500525 -0.187685962 0.663075082 -0.491960446 -0.204921589 0.577946448 0.048387414 0.788443850
1532199624.830082655 -0.077584260 0.683007879 -0.541008392 -0.193173469 0.556535856 0.051936123 0.806383588
1532199624.978641987 -0.068835470 0.683341808 -0.548255162 -0.188947417 0.557790967 0.052171780 0.806502459
1532199626.567893982 -0.098456205 0.629373411 -0.546759952 -0.151155049 0.533493823 0.056097717 0.830294850
1532199626.716473818 -0.114238905 0.616727157 -0.533282732 -0.150122828 0.524605416 0.054785472 0.836212201
1532199627.710720539 -0.147021305 0.545980917 -0.517456142 -0.146798079 0.472143952 0.010365737 0.869150714
1532199629.051012516 -0.079157222 0.544163532 -0.534429130 -0.157643818 0.486328716 -0.011739301 0.859357315
1532199630.491466999 -0.090075930 0.537485245 -0.350888164 -0.178501732 0.360967426 -0.032318973 0.914765070
1532199631.484135389 -0.130366604 0.476598522 -0.241574688 -0.201224880 0.272148375 -0.051023549 0.939595874
1532199632.379275560 -0.145346266 0.407714542 -0.174324594 -0.210543648 0.229410513 -0.067933794 0.947853991
1532199632.776032209 -0.149102172 0.369602442 -0.143383651 -0.200969218 0.217964726 -0.080787530 0.951617637
1532199633.620414972 -0.176134163 0.304647639 -0.061301171 -0.196089167 0.177813918 -0.126443184 0.956003855
1532199634.713350296 -0.169120947 0.260414216 0.050172964 -0.192942860 0.136994819 -0.164152279 0.957632237
1532199634.961650372 -0.184990551 0.245450733 0.063845908 -0.172646647 0.117822073 -0.165904084 0.963735923
1532199635.309683323 -0.191273621 0.233810642 0.084587555 -0.157680585 0.098339338 -0.171650814 0.967472070
1532199636.203020096 -0.195344826 0.225812586 0.148430574 -0.176679257 0.060717267 -0.175092682 0.966664578
1532199636.601907730 -0.179521966 0.222435859 0.188094377 -0.197213890 0.045991531 -0.157177461 0.966585075
1532199637.546162128 -0.177690887 0.185007352 0.271787314 -0.158771595 0.043572908 -0.091340514 0.982115010
1532199638.191317081 -0.178788574 0.187895653 0.330496735 -0.182149984 0.000643925 -0.099884222 0.978184088
1532199638.987034082 -0.200955343 0.158929559 0.410923040 -0.161830147 -0.009368074 -0.092863041 0.982394879
1532199639.880522490 -0.199935466 0.161230399 0.502716220 -0.149402557 -0.051459315 -0.075711816 0.984529601
1532199639.929371119 -0.198822432 0.163740993 0.507341508 -0.149211286 -0.053094646 -0.075912680 0.984456305
1532199640.676148891 -0.162378041 0.175412483 0.591965873 -0.129513882 -0.051685743 -0.040195868 0.989413478
1532199641.024114609 -0.147380328 0.178124364 0.610824818 -0.133610433 -0.046721821 -0.039693668 0.989135853
1532199641.868485689 -0.133001387 0.197545012 0.684330384 -0.107436781 -0.046110845 -0.025932235 0.992803428
1532199642.513461828 -0.120212349 0.211337411 0.729900899 -0.101840353 -0.055426361 -0.046774607 0.992153515
1532199643.604892731 -0.098175252 0.227778746 0.765717560 -0.124786106 -0.036370990 -0.042562661 0.990602846
1532199644.548671484 -0.069081152 0.243971746 0.798810322 -0.133828417 -0.025798347 -0.041305274 0.989807190
1532199645.689736366 -0.041810820 0.283254258 0.843177325 -0.151205212 -0.030497844 -0.068124191 0.985680455
1532199646.684360266 -0.038737868 0.288177440 0.881339245 -0.146935936 -0.028356327 -0.032260227 0.988213047
1532199646.981354237 -0.039267009 0.292556473 0.891957764 -0.159082140 -0.030731880 -0.047921759 0.985622610
1532199648.123257399 -0.025877152 0.320931882 0.956780012 -0.157675766 -0.044308016 -0.039474607 0.985706299
1532199648.818577051 -0.002315446 0.340768016 1.008135174 -0.166522151 -0.046499590 -0.029863906 0.984487841
1532199649.759245157 -0.002828779 0.351819523 1.075599362 -0.164415118 -0.057411224 -0.028637716 0.984302546
1532199650.406031609 0.012203564 0.363396371 1.115627287 -0.161561498 -0.057365436 -0.029807312 0.984742917
1532199651.647320032 0.030774867 0.371181620 1.192800487 -0.175753240 -0.060093430 -0.042098963 0.981696112
1532199652.144038916 0.055014256 0.364325543 1.211584185 -0.159048749 -0.048759330 -0.036879513 0.985376032
1532199653.039738655 0.033321301 0.364360106 1.259102415 -0.157362425 -0.057339341 -0.044371357 0.984875855
1532199653.536260366 0.007028926 0.362813608 1.290018710 -0.147168004 -0.071971523 -0.039626674 0.985693363
1532199654.381369114 0.017841711 0.393463992 1.357093140 -0.150968129 -0.065548018 -0.050821609 0.985052915
1532199655.177335501 0.028924473 0.424775764 1.423131944 -0.159526764 -0.066385024 -0.060482036 0.983100282
1532199656.219389200 0.024938897 0.455133821 1.510356961 -0.164144570 -0.061744006 -0.051958563 0.983129974
1532199656.518640518 0.029255039 0.465874777 1.535429894 -0.165021512 -0.060883095 -0.051274344 0.983072780
1532199657.363492966 0.043595295 0.502104038 1.615217777 -0.160754984 -0.052482148 -0.058147468 0.983881259
1532199658.008644104 0.046119289 0.543128584 1.671256887 -0.159665893 -0.050758089 -0.050979249 0.984546360
1532199658.904228449 0.051445545 0.597514938 1.758973176 -0.161508372 -0.044716219 -0.062655805 0.983864704
1532199659.997526407 0.070756942 0.651849837 1.864267287 -0.165766688 -0.020402798 -0.078278232 0.982841620
1532199660.345757008 0.063455050 0.673761883 1.874847186 -0.172969964 -0.026024218 -0.080445615 0.981291310
1532199660.543288469 0.070066124 0.675450134 1.882875836 -0.185916554 -0.023965770 -0.078826002 0.979105274
1532199660.891485453 0.088053683 0.682469393 1.916056656 -0.190131372 -0.008897285 -0.080967936 0.978373698
1532199662.035378933 0.112356286 0.702379129 2.020777290 -0.177257203 0.022286256 -0.070022719 0.981417356
1532199662.680149555 0.115439433 0.744063484 2.077030897 -0.177679311 0.027986698 -0.070212753 0.981181419
1532199662.879336834 0.113779652 0.756958519 2.092912784 -0.175544306 0.026464475 -0.071076767 0.981545680
1532199663.176061869 0.114821281 0.776796475 2.117168685 -0.176976401 0.026083918 -0.075408099 0.980975332
1532199663.475213766 0.112294962 0.792749808 2.145687222 -0.175672946 0.025950256 -0.073284376 0.981374037
1532199663.772366285 0.113765688 0.816795943 2.169396974 -0.173231367 0.025079195 -0.067901768 0.982217531
1532199664.667508602 0.123030929 0.873195098 2.243015978 -0.185772676 0.027262610 -0.062573799 0.980219252
1532199664.716335535 0.121861906 0.876895212 2.245983444 -0.186872941 0.027588099 -0.063451026 0.979944574
1532199664.765172243 0.125571502 0.876714986 2.248385860 -0.187678209 0.027852742 -0.064234271 0.979732143
1532199664.816023588 0.125686127 0.878463052 2.249961906 -0.188409494 0.028110280 -0.064755925 0.979550073
1532199664.864840508 0.126496168 0.879566841 2.252967330 -0.188701657 0.028237109 -0.064855060 0.979483625
1532199664.915730715 0.125116548 0.880770182 2.255936477 -0.188700530 0.028227626 -0.064770746 0.979489695
1532199665.015427113 0.128305062 0.879248598 2.257234376 -0.187646983 0.027798032 -0.064838204 0.979699896
1532199665.361271143 0.129045833 0.885145299 2.275405146 -0.177700314 0.028853021 -0.066639350 0.981401701
1532199665.560606718 0.122849260 0.887229911 2.271580550 -0.178469207 0.023084807 -0.062567641 0.981682802
1532199665.859694719 0.115162819 0.887631187 2.268618927 -0.184157666 0.014077333 -0.058832565 0.981033390
1532199665.908515215 0.114620500 0.887099150 2.268837964 -0.183774858 0.012149807 -0.058338595 0.981160431
1532199665.957337379 0.114776676 0.886393921 2.269824001 -0.183266238 0.010665305 -0.057681067 0.981311689
1532199666.603911400 0.141969976 0.869459151 2.315219078 -0.168088097 0.034217445 -0.055471112 0.983615023
1532199666.652720690 0.145464273 0.866787641 2.316448559 -0.167023578 0.038200071 -0.056133469 0.983612176
1532199666.703548193 0.147474457 0.865242278 2.318627861 -0.165843215 0.041719260 -0.057264703 0.983603724
1532199666.951663971 0.152240525 0.863796353 2.323278526 -0.165667532 0.042404257 -0.060296851 0.983422817
1532199667.000466824 0.154189108 0.864368747 2.325222817 -0.167936383 0.042580942 -0.060664256 0.983007672
1532199667.100104094 0.159315425 0.867352245 2.326940009 -0.173592832 0.045107228 -0.061213343 0.981877687
1532199667.148917437 0.162207545 0.869857608 2.328239783 -0.176948794 0.046939843 -0.061934947 0.981147205
1532199667.199754953 0.163773808 0.873890888 2.329516051 -0.180341533 0.048698747 -0.063052496 0.980372249
1532199667.248564482 0.164701686 0.878010442 2.331822516 -0.183845054 0.050296519 -0.064294969 0.979559806
1532199667.447824955 0.172022058 0.891773105 2.342456717 -0.197471688 0.054733373 -0.069082781 0.976338445
1532199667.496663332 0.174136644 0.893759217 2.343885666 -0.200541384 0.055822259 -0.069164148 0.975645094
1532199667.744789600 0.183862883 0.909963968 2.360756545 -0.211933051 0.061921220 -0.067040693 0.973013715
1532199667.795618534 0.185021575 0.912745617 2.362643685 -0.212857125 0.063151642 -0.066608375 0.972762581
1532199667.844430208 0.185802682 0.916014536 2.364930992 -0.213838661 0.064075795 -0.066109403 0.972520882
1532199667.944056511 0.187982582 0.924583200 2.369681644 -0.216839761 0.065812429 -0.064871983 0.971823476
1532199667.992856979 0.190128259 0.928492949 2.369738653 -0.219430909 0.066937315 -0.063729156 0.971240478
1532199668.043680429 0.192026062 0.933916648 2.371619904 -0.222785056 0.068340856 -0.062790861 0.970439928
1532199668.240930796 0.198302365 0.957410861 2.380858648 -0.239545250 0.072836858 -0.066044991 0.965893848
